Header; Nr_of_streams; recording TimeStamp; Operation; Number of packets; packateNr; Sending TimeStamp; TX_Valid; TX_Last; TX_Address; TX_Value; RX_LAST; RX_valid; RX_Address; RX_VALUE; Dummy; Tail
268435455; 43043; 172818014; 0; 1000; 1190973; 173817631; 1; 0; 73; 12; 0; 1; 51; 1100; 0; 268435454
268435455; 43044; 172820494; 0; 1000; 1190973; 173817632; 1; 0; 74; 40; 0; 1; 52; 1500; 0; 268435454
268435455; 43045; 172822990; 0; 1000; 1190973; 173817633; 1; 0; 75; 58; 0; 1; 53; 1062; 0; 268435454
268435455; 43046; 172825510; 0; 1000; 1190973; 173817634; 1; 0; 76; 737; 0; 1; 54; 1209; 0; 268435454
268435455; 43047; 172827900; 0; 1000; 1190973; 173817635; 1; 0; 77; 3112; 0; 1; 55; 0; 0; 268435454
268435455; 43048; 172828010; 0; 1000; 1190973; 173817636; 1; 0; 78; 1152; 0; 1; 56; 1152; 0; 268435454
268435455; 43049; 172830764; 0; 1000; 1190973; 173817637; 1; 0; 79; 2730; 0; 1; 57; 0; 0; 268435454
268435455; 43050; 172830872; 0; 1000; 1190973; 173817638; 1; 0; 49152; 0; 0; 1; 58; 2235; 0; 268435454
268435455; 43051; 172833420; 0; 1000; 1190973; 173817639; 1; 0; 49153; 0; 0; 1; 59; 0; 0; 268435454
268435455; 43052; 172833530; 0; 1000; 1190973; 173817640; 1; 0; 49154; 0; 0; 1; 61; 900; 0; 268435454
268435455; 43053; 172836996; 0; 1000; 1190973; 173817641; 1; 0; 49155; 0; 0; 1; 62; 1100; 0; 268435454
268435455; 43054; 172837106; 0; 1000; 1190973; 173817642; 1; 0; 49156; 0; 0; 1; 63; 1100; 0; 268435454
268435455; 43055; 172840420; 0; 1000; 1190973; 173817643; 1; 0; 49157; 0; 0; 1; 64; 51; 0; 268435454
268435455; 43056; 172840530; 0; 1000; 1190973; 173817644; 1; 0; 49158; 0; 0; 1; 65; 7; 0; 268435454
268435455; 43057; 172845052; 0; 1000; 1190973; 173817645; 1; 0; 49159; 0; 0; 1; 66; 13; 0; 268435454
268435455; 43058; 172847420; 0; 1000; 1190973; 173817646; 1; 0; 49160; 0; 0; 1; 67; 33; 0; 268435454
268435455; 43059; 172849932; 0; 1000; 1190973; 173817647; 1; 0; 49161; 0; 0; 1; 68; 20; 0; 268435454
268435455; 43060; 172852348; 0; 1000; 1190973; 173817648; 1; 0; 49162; 0; 0; 1; 69; 40; 0; 268435454
268435455; 43061; 172852460; 0; 1000; 1190973; 173817649; 1; 0; 49163; 0; 0; 1; 70; 33; 0; 268435454
268435455; 43062; 172855574; 0; 1000; 1190973; 173817650; 1; 0; 49164; 0; 0; 1; 71; 53; 0; 268435454
268435455; 43063; 172855684; 0; 1000; 1190973; 173817651; 1; 0; 49165; 0; 0; 1; 72; 56; 0; 268435454
268435455; 43064; 172858214; 0; 1000; 1190973; 173817652; 1; 0; 49166; 0; 0; 1; 73; 12; 0; 268435454
268435455; 43065; 172858324; 0; 1000; 1190973; 173817653; 1; 0; 49167; 0; 0; 1; 74; 40; 0; 268435454
268435455; 43066; 172860942; 0; 1000; 1190973; 173817654; 1; 0; 49168; 0; 0; 1; 75; 58; 0; 268435454
268435455; 43067; 172861052; 0; 1000; 1190973; 173817655; 1; 0; 128; 2050; 0; 1; 76; 737; 0; 268435454
268435455; 43068; 172863974; 0; 1000; 1190973; 173817656; 1; 0; 130; 3190; 0; 1; 77; 3112; 0; 268435454
268435455; 43069; 172864084; 0; 1000; 1190973; 173817657; 1; 0; 132; 3225; 0; 1; 78; 1152; 0; 268435454
268435455; 43070; 172864194; 0; 1000; 1190973; 173817658; 1; 0; 134; 3209; 0; 1; 79; 2730; 0; 268435454
268435455; 43071; 172867518; 0; 1000; 1190973; 173817659; 1; 0; 136; 3227; 0; 1; 49152; 0; 0; 268435454
268435455; 43072; 172867628; 0; 1000; 1190973; 173817660; 1; 0; 138; 3219; 0; 1; 49153; 0; 0; 268435454
268435455; 43073; 172871254; 0; 1000; 1190973; 173817661; 1; 0; 140; 3197; 0; 1; 49154; 0; 0; 268435454
268435455; 43074; 172873638; 0; 1000; 1190973; 173817662; 1; 0; 142; 3213; 0; 1; 49155; 0; 0; 268435454
268435455; 43075; 172876270; 0; 1000; 1190973; 173817663; 1; 0; 144; 3217; 0; 1; 49156; 0; 0; 268435454
268435455; 43076; 172876380; 0; 1000; 1190973; 173817664; 1; 0; 146; 3211; 0; 1; 49157; 0; 0; 268435454
268435455; 43077; 172881142; 0; 1000; 1190973; 173817665; 1; 0; 148; 3231; 0; 1; 49158; 0; 0; 268435454
268435455; 43078; 172881252; 0; 1000; 1190973; 173817666; 1; 0; 150; 3195; 0; 1; 49159; 0; 0; 268435454
268435455; 43079; 172884014; 0; 1000; 1190973; 173817667; 1; 0; 152; 3217; 0; 1; 49160; 0; 0; 268435454
268435455; 43080; 172884124; 0; 1000; 1190973; 173817668; 1; 0; 154; 3215; 0; 1; 49161; 0; 0; 268435454
268435455; 43081; 172886774; 0; 1000; 1190973; 173817669; 1; 0; 156; 3189; 0; 1; 49162; 0; 0; 268435454
268435455; 43082; 172886884; 0; 1000; 1190973; 173817670; 1; 0; 49168; 0; 0; 1; 49163; 0; 0; 268435454
268435455; 43083; 172889670; 0; 1000; 1190973; 173817671; 1; 0; 49169; 0; 0; 1; 49164; 0; 0; 268435454
268435455; 43084; 172892126; 0; 1000; 1190973; 173817672; 1; 0; 49170; 0; 0; 1; 49165; 0; 0; 268435454
268435455; 43085; 172892236; 0; 1000; 1190973; 173817673; 1; 0; 49171; 0; 0; 1; 49166; 0; 0; 268435454
268435455; 43086; 172892346; 0; 1000; 1190973; 173817674; 1; 0; 49172; 0; 0; 1; 49167; 0; 0; 268435454
268435455; 43087; 172895254; 0; 1000; 1190973; 173817675; 1; 0; 49173; 0; 0; 1; 49168; 0; 0; 268435454
268435455; 43088; 172895364; 0; 1000; 1190973; 173817676; 1; 0; 49174; 0; 0; 1; 128; 2050; 0; 268435454
268435455; 43089; 172897816; 0; 1000; 1190973; 173817677; 1; 0; 49175; 0; 0; 1; 130; 3190; 0; 268435454
268435455; 43090; 172897926; 0; 1000; 1190973; 173817678; 1; 0; 49176; 0; 0; 1; 132; 3225; 0; 268435454
268435455; 43091; 172901672; 0; 1000; 1190973; 173817679; 1; 0; 49177; 0; 0; 1; 134; 3209; 0; 268435454
268435455; 43092; 172901782; 0; 1000; 1190973; 173817680; 1; 0; 49178; 0; 0; 1; 136; 3227; 0; 268435454
268435455; 43093; 172905480; 0; 1000; 1190973; 173817681; 1; 0; 49179; 0; 0; 1; 138; 3219; 0; 268435454
268435455; 43094; 172905590; 0; 1000; 1190973; 173817682; 1; 0; 49180; 0; 0; 1; 140; 3197; 0; 268435454
268435455; 43095; 172905700; 0; 1000; 1190973; 173817683; 1; 0; 49181; 0; 0; 1; 142; 3213; 0; 268435454
268435455; 43096; 172908512; 0; 1000; 1190973; 173817684; 1; 0; 49182; 0; 0; 1; 144; 3217; 0; 268435454
268435455; 43097; 172908622; 0; 1000; 1190973; 173817685; 1; 0; 49183; 0; 0; 1; 146; 3211; 0; 268435454
268435455; 43098; 172908732; 0; 1000; 1190973; 173817686; 1; 0; 49184; 0; 0; 1; 148; 3231; 0; 268435454
268435455; 43099; 172911784; 0; 1000; 1190973; 173817687; 1; 0; 256; 2050; 0; 1; 150; 3195; 0; 268435454
268435455; 43100; 172911894; 0; 1000; 1190973; 173817688; 1; 0; 258; 3224; 0; 1; 152; 3217; 0; 268435454
268435455; 43101; 172912004; 0; 1000; 1190973; 173817689; 1; 0; 260; 3175; 0; 1; 154; 3215; 0; 268435454
268435455; 43102; 172915024; 0; 1000; 1190973; 173817690; 1; 0; 262; 3223; 0; 1; 156; 3189; 0; 268435454
268435455; 43103; 172915134; 0; 1000; 1190973; 173817691; 1; 0; 264; 3198; 0; 1; 49168; 0; 0; 268435454
268435455; 43104; 172915244; 0; 1000; 1190973; 173817692; 1; 0; 266; 3212; 0; 1; 49169; 0; 0; 268435454
268435455; 43105; 172918016; 0; 1000; 1190973; 173817693; 1; 0; 268; 3195; 0; 1; 49170; 0; 0; 268435454
268435455; 43106; 172918124; 0; 1000; 1190973; 173817694; 1; 0; 270; 3211; 0; 1; 49171; 0; 0; 268435454
268435455; 43107; 172921872; 0; 1000; 1190973; 173817695; 1; 0; 272; 3209; 0; 1; 49172; 0; 0; 268435454
268435455; 43108; 172921982; 0; 1000; 1190973; 173817696; 1; 0; 274; 3195; 0; 1; 49173; 0; 0; 268435454
268435455; 43109; 172926520; 0; 1000; 1190973; 173817697; 1; 0; 276; 3312; 0; 1; 49174; 0; 0; 268435454
268435455; 43110; 172926630; 0; 1000; 1190973; 173817698; 1; 0; 278; 3215; 0; 1; 49175; 0; 0; 268435454
268435455; 43111; 172926740; 0; 1000; 1190973; 173817699; 1; 0; 280; 3166; 0; 1; 49176; 0; 0; 268435454
268435455; 43112; 172929616; 0; 1000; 1190973; 173817700; 1; 0; 282; 3203; 0; 1; 49177; 0; 0; 268435454
268435455; 43113; 172929726; 0; 1000; 1190973; 173817701; 1; 0; 284; 3165; 0; 1; 49178; 0; 0; 268435454
268435455; 43114; 172929836; 0; 1000; 1190973; 173817702; 1; 0; 49184; 0; 0; 1; 49179; 0; 0; 268435454
268435455; 43115; 172932768; 0; 1000; 1190973; 173817703; 1; 0; 49185; 0; 0; 1; 49180; 0; 0; 268435454
